,experiment,filename,id_code,plate,sirna,well
4664,HEPG2-05,HEPG2-05_1_N05_s1.jpeg,HEPG2-05_1_N05,1,768.0,N05
4665,HEPG2-05,HEPG2-05_1_N06_s1.jpeg,HEPG2-05_1_N06,1,21.0,N06
4666,HEPG2-05,HEPG2-05_1_N07_s1.jpeg,HEPG2-05_1_N07,1,943.0,N07
4667,HEPG2-05,HEPG2-05_1_N08_s1.jpeg,HEPG2-05_1_N08,1,446.0,N08
4668,HEPG2-05,HEPG2-05_1_N09_s1.jpeg,HEPG2-05_1_N09,1,1014.0,N09
4669,HEPG2-05,HEPG2-05_1_N10_s1.jpeg,HEPG2-05_1_N10,1,443.0,N10
4670,HEPG2-05,HEPG2-05_1_N11_s1.jpeg,HEPG2-05_1_N11,1,170.0,N11
4671,HEPG2-05,HEPG2-05_1_N12_s1.jpeg,HEPG2-05_1_N12,1,159.0,N12
4672,HEPG2-05,HEPG2-05_1_N13_s1.jpeg,HEPG2-05_1_N13,1,819.0,N13
4673,HEPG2-05,HEPG2-05_1_N14_s1.jpeg,HEPG2-05_1_N14,1,690.0,N14
4674,HEPG2-05,HEPG2-05_1_N15_s1.jpeg,HEPG2-05_1_N15,1,652.0,N15
4675,HEPG2-05,HEPG2-05_1_N16_s1.jpeg,HEPG2-05_1_N16,1,755.0,N16
4676,HEPG2-05,HEPG2-05_1_N17_s1.jpeg,HEPG2-05_1_N17,1,32.0,N17
4677,HEPG2-05,HEPG2-05_1_N18_s1.jpeg,HEPG2-05_1_N18,1,608.0,N18
4678,HEPG2-05,HEPG2-05_1_N19_s1.jpeg,HEPG2-05_1_N19,1,362.0,N19
4679,HEPG2-05,HEPG2-05_1_N20_s1.jpeg,HEPG2-05_1_N20,1,716.0,N20
4680,HEPG2-05,HEPG2-05_1_N21_s1.jpeg,HEPG2-05_1_N21,1,394.0,N21
4681,HEPG2-05,HEPG2-05_1_N22_s1.jpeg,HEPG2-05_1_N22,1,646.0,N22
4682,HEPG2-05,HEPG2-05_1_N23_s1.jpeg,HEPG2-05_1_N23,1,437.0,N23
4683,HEPG2-05,HEPG2-05_1_O02_s1.jpeg,HEPG2-05_1_O02,1,184.0,O02
4684,HEPG2-05,HEPG2-05_1_O03_s1.jpeg,HEPG2-05_1_O03,1,603.0,O03
4685,HEPG2-05,HEPG2-05_1_O04_s1.jpeg,HEPG2-05_1_O04,1,777.0,O04
4686,HEPG2-05,HEPG2-05_1_O05_s1.jpeg,HEPG2-05_1_O05,1,1087.0,O05
4687,HEPG2-05,HEPG2-05_1_O06_s1.jpeg,HEPG2-05_1_O06,1,145.0,O06
4688,HEPG2-05,HEPG2-05_1_O07_s1.jpeg,HEPG2-05_1_O07,1,933.0,O07
4689,HEPG2-05,HEPG2-05_1_O08_s1.jpeg,HEPG2-05_1_O08,1,237.0,O08
4690,HEPG2-05,HEPG2-05_1_O09_s1.jpeg,HEPG2-05_1_O09,1,546.0,O09
4691,HEPG2-05,HEPG2-05_1_O10_s1.jpeg,HEPG2-05_1_O10,1,39.0,O10
4692,HEPG2-05,HEPG2-05_1_O11_s1.jpeg,HEPG2-05_1_O11,1,365.0,O11
4693,HEPG2-05,HEPG2-05_1_O12_s1.jpeg,HEPG2-05_1_O12,1,248.0,O12
4694,HEPG2-05,HEPG2-05_1_O13_s1.jpeg,HEPG2-05_1_O13,1,992.0,O13
4695,HEPG2-05,HEPG2-05_1_O14_s1.jpeg,HEPG2-05_1_O14,1,229.0,O14
4696,HEPG2-05,HEPG2-05_1_O15_s1.jpeg,HEPG2-05_1_O15,1,990.0,O15
4697,HEPG2-05,HEPG2-05_1_O16_s1.jpeg,HEPG2-05_1_O16,1,548.0,O16
4698,HEPG2-05,HEPG2-05_1_O17_s1.jpeg,HEPG2-05_1_O17,1,127.0,O17
4699,HEPG2-05,HEPG2-05_1_O18_s1.jpeg,HEPG2-05_1_O18,1,368.0,O18
4700,HEPG2-05,HEPG2-05_1_O19_s1.jpeg,HEPG2-05_1_O19,1,163.0,O19
4701,HEPG2-05,HEPG2-05_1_O20_s1.jpeg,HEPG2-05_1_O20,1,449.0,O20
4702,HEPG2-05,HEPG2-05_1_O21_s1.jpeg,HEPG2-05_1_O21,1,586.0,O21
4703,HEPG2-05,HEPG2-05_1_O22_s1.jpeg,HEPG2-05_1_O22,1,922.0,O22
4704,HEPG2-05,HEPG2-05_1_O23_s1.jpeg,HEPG2-05_1_O23,1,525.0,O23
4705,HEPG2-05,HEPG2-05_2_B03_s1.jpeg,HEPG2-05_2_B03,2,193.0,B03
4706,HEPG2-05,HEPG2-05_2_B04_s1.jpeg,HEPG2-05_2_B04,2,812.0,B04
4707,HEPG2-05,HEPG2-05_2_B05_s1.jpeg,HEPG2-05_2_B05,2,928.0,B05
4708,HEPG2-05,HEPG2-05_2_B06_s1.jpeg,HEPG2-05_2_B06,2,635.0,B06
4709,HEPG2-05,HEPG2-05_2_B07_s1.jpeg,HEPG2-05_2_B07,2,948.0,B07
4710,HEPG2-05,HEPG2-05_2_B08_s1.jpeg,HEPG2-05_2_B08,2,596.0,B08
4711,HEPG2-05,HEPG2-05_2_B09_s1.jpeg,HEPG2-05_2_B09,2,0.0,B09
4712,HEPG2-05,HEPG2-05_2_B10_s1.jpeg,HEPG2-05_2_B10,2,202.0,B10
4713,HEPG2-05,HEPG2-05_2_B11_s1.jpeg,HEPG2-05_2_B11,2,455.0,B11
4714,HEPG2-05,HEPG2-05_2_B12_s1.jpeg,HEPG2-05_2_B12,2,294.0,B12
4715,HEPG2-05,HEPG2-05_2_B13_s1.jpeg,HEPG2-05_2_B13,2,247.0,B13
4716,HEPG2-05,HEPG2-05_2_B14_s1.jpeg,HEPG2-05_2_B14,2,560.0,B14
4717,HEPG2-05,HEPG2-05_2_B15_s1.jpeg,HEPG2-05_2_B15,2,531.0,B15
4718,HEPG2-05,HEPG2-05_2_B16_s1.jpeg,HEPG2-05_2_B16,2,13.0,B16
4719,HEPG2-05,HEPG2-05_2_B17_s1.jpeg,HEPG2-05_2_B17,2,332.0,B17
4720,HEPG2-05,HEPG2-05_2_B18_s1.jpeg,HEPG2-05_2_B18,2,846.0,B18
4721,HEPG2-05,HEPG2-05_2_B19_s1.jpeg,HEPG2-05_2_B19,2,780.0,B19
4722,HEPG2-05,HEPG2-05_2_B20_s1.jpeg,HEPG2-05_2_B20,2,641.0,B20
4723,HEPG2-05,HEPG2-05_2_B21_s1.jpeg,HEPG2-05_2_B21,2,451.0,B21
4724,HEPG2-05,HEPG2-05_2_B22_s1.jpeg,HEPG2-05_2_B22,2,1095.0,B22
4725,HEPG2-05,HEPG2-05_2_B23_s1.jpeg,HEPG2-05_2_B23,2,209.0,B23
4726,HEPG2-05,HEPG2-05_2_C02_s1.jpeg,HEPG2-05_2_C02,2,220.0,C02
4727,HEPG2-05,HEPG2-05_2_C04_s1.jpeg,HEPG2-05_2_C04,2,737.0,C04
4728,HEPG2-05,HEPG2-05_2_C05_s1.jpeg,HEPG2-05_2_C05,2,792.0,C05
4729,HEPG2-05,HEPG2-05_2_C06_s1.jpeg,HEPG2-05_2_C06,2,602.0,C06
4730,HEPG2-05,HEPG2-05_2_C08_s1.jpeg,HEPG2-05_2_C08,2,137.0,C08
4731,HEPG2-05,HEPG2-05_2_C09_s1.jpeg,HEPG2-05_2_C09,2,243.0,C09
4732,HEPG2-05,HEPG2-05_2_C10_s1.jpeg,HEPG2-05_2_C10,2,1038.0,C10
4733,HEPG2-05,HEPG2-05_2_C12_s1.jpeg,HEPG2-05_2_C12,2,773.0,C12
4734,HEPG2-05,HEPG2-05_2_C13_s1.jpeg,HEPG2-05_2_C13,2,1005.0,C13
4735,HEPG2-05,HEPG2-05_2_C14_s1.jpeg,HEPG2-05_2_C14,2,270.0,C14
4736,HEPG2-05,HEPG2-05_2_C16_s1.jpeg,HEPG2-05_2_C16,2,794.0,C16
4737,HEPG2-05,HEPG2-05_2_C17_s1.jpeg,HEPG2-05_2_C17,2,841.0,C17
4738,HEPG2-05,HEPG2-05_2_C18_s1.jpeg,HEPG2-05_2_C18,2,524.0,C18
4739,HEPG2-05,HEPG2-05_2_C20_s1.jpeg,HEPG2-05_2_C20,2,892.0,C20
4740,HEPG2-05,HEPG2-05_2_C21_s1.jpeg,HEPG2-05_2_C21,2,321.0,C21
4741,HEPG2-05,HEPG2-05_2_C23_s1.jpeg,HEPG2-05_2_C23,2,470.0,C23
4742,HEPG2-05,HEPG2-05_2_D02_s1.jpeg,HEPG2-05_2_D02,2,31.0,D02
4743,HEPG2-05,HEPG2-05_2_D03_s1.jpeg,HEPG2-05_2_D03,2,712.0,D03
4744,HEPG2-05,HEPG2-05_2_D04_s1.jpeg,HEPG2-05_2_D04,2,998.0,D04
4745,HEPG2-05,HEPG2-05_2_D05_s1.jpeg,HEPG2-05_2_D05,2,54.0,D05
4746,HEPG2-05,HEPG2-05_2_D06_s1.jpeg,HEPG2-05_2_D06,2,23.0,D06
4747,HEPG2-05,HEPG2-05_2_D07_s1.jpeg,HEPG2-05_2_D07,2,836.0,D07
4748,HEPG2-05,HEPG2-05_2_D08_s1.jpeg,HEPG2-05_2_D08,2,331.0,D08
4749,HEPG2-05,HEPG2-05_2_D09_s1.jpeg,HEPG2-05_2_D09,2,17.0,D09
4750,HEPG2-05,HEPG2-05_2_D10_s1.jpeg,HEPG2-05_2_D10,2,693.0,D10
4751,HEPG2-05,HEPG2-05_2_D11_s1.jpeg,HEPG2-05_2_D11,2,973.0,D11
4752,HEPG2-05,HEPG2-05_2_D12_s1.jpeg,HEPG2-05_2_D12,2,904.0,D12
4753,HEPG2-05,HEPG2-05_2_D13_s1.jpeg,HEPG2-05_2_D13,2,440.0,D13
4754,HEPG2-05,HEPG2-05_2_D14_s1.jpeg,HEPG2-05_2_D14,2,476.0,D14
4755,HEPG2-05,HEPG2-05_2_D15_s1.jpeg,HEPG2-05_2_D15,2,767.0,D15
4756,HEPG2-05,HEPG2-05_2_D16_s1.jpeg,HEPG2-05_2_D16,2,104.0,D16
4757,HEPG2-05,HEPG2-05_2_D17_s1.jpeg,HEPG2-05_2_D17,2,1036.0,D17
4758,HEPG2-05,HEPG2-05_2_D18_s1.jpeg,HEPG2-05_2_D18,2,227.0,D18
4759,HEPG2-05,HEPG2-05_2_D19_s1.jpeg,HEPG2-05_2_D19,2,58.0,D19
4760,HEPG2-05,HEPG2-05_2_D20_s1.jpeg,HEPG2-05_2_D20,2,1021.0,D20
4761,HEPG2-05,HEPG2-05_2_D21_s1.jpeg,HEPG2-05_2_D21,2,154.0,D21
4762,HEPG2-05,HEPG2-05_2_D22_s1.jpeg,HEPG2-05_2_D22,2,929.0,D22
4763,HEPG2-05,HEPG2-05_2_D23_s1.jpeg,HEPG2-05_2_D23,2,839.0,D23
4764,HEPG2-05,HEPG2-05_2_E02_s1.jpeg,HEPG2-05_2_E02,2,468.0,E02
4765,HEPG2-05,HEPG2-05_2_E03_s1.jpeg,HEPG2-05_2_E03,2,420.0,E03
4766,HEPG2-05,HEPG2-05_2_E04_s1.jpeg,HEPG2-05_2_E04,2,261.0,E04
4767,HEPG2-05,HEPG2-05_2_E05_s1.jpeg,HEPG2-05_2_E05,2,1069.0,E05
4768,HEPG2-05,HEPG2-05_2_E06_s1.jpeg,HEPG2-05_2_E06,2,318.0,E06
4769,HEPG2-05,HEPG2-05_2_E07_s1.jpeg,HEPG2-05_2_E07,2,656.0,E07
4770,HEPG2-05,HEPG2-05_2_E08_s1.jpeg,HEPG2-05_2_E08,2,526.0,E08
4771,HEPG2-05,HEPG2-05_2_E09_s1.jpeg,HEPG2-05_2_E09,2,630.0,E09
4772,HEPG2-05,HEPG2-05_2_E10_s1.jpeg,HEPG2-05_2_E10,2,73.0,E10
4773,HEPG2-05,HEPG2-05_2_E11_s1.jpeg,HEPG2-05_2_E11,2,472.0,E11
4774,HEPG2-05,HEPG2-05_2_E12_s1.jpeg,HEPG2-05_2_E12,2,240.0,E12
4775,HEPG2-05,HEPG2-05_2_E13_s1.jpeg,HEPG2-05_2_E13,2,540.0,E13
4776,HEPG2-05,HEPG2-05_2_E14_s1.jpeg,HEPG2-05_2_E14,2,958.0,E14
4777,HEPG2-05,HEPG2-05_2_E15_s1.jpeg,HEPG2-05_2_E15,2,205.0,E15
4778,HEPG2-05,HEPG2-05_2_E16_s1.jpeg,HEPG2-05_2_E16,2,1009.0,E16
4779,HEPG2-05,HEPG2-05_2_E17_s1.jpeg,HEPG2-05_2_E17,2,778.0,E17
4780,HEPG2-05,HEPG2-05_2_E18_s1.jpeg,HEPG2-05_2_E18,2,1061.0,E18
4781,HEPG2-05,HEPG2-05_2_E19_s1.jpeg,HEPG2-05_2_E19,2,1026.0,E19
4782,HEPG2-05,HEPG2-05_2_E20_s1.jpeg,HEPG2-05_2_E20,2,143.0,E20
4783,HEPG2-05,HEPG2-05_2_E21_s1.jpeg,HEPG2-05_2_E21,2,1055.0,E21
4784,HEPG2-05,HEPG2-05_2_E22_s1.jpeg,HEPG2-05_2_E22,2,832.0,E22
4785,HEPG2-05,HEPG2-05_2_E23_s1.jpeg,HEPG2-05_2_E23,2,275.0,E23
4786,HEPG2-05,HEPG2-05_2_F02_s1.jpeg,HEPG2-05_2_F02,2,1045.0,F02
4787,HEPG2-05,HEPG2-05_2_F04_s1.jpeg,HEPG2-05_2_F04,2,199.0,F04
4788,HEPG2-05,HEPG2-05_2_F05_s1.jpeg,HEPG2-05_2_F05,2,979.0,F05
4789,HEPG2-05,HEPG2-05_2_F06_s1.jpeg,HEPG2-05_2_F06,2,264.0,F06
4790,HEPG2-05,HEPG2-05_2_F08_s1.jpeg,HEPG2-05_2_F08,2,50.0,F08
4791,HEPG2-05,HEPG2-05_2_F09_s1.jpeg,HEPG2-05_2_F09,2,976.0,F09
4792,HEPG2-05,HEPG2-05_2_F10_s1.jpeg,HEPG2-05_2_F10,2,698.0,F10
4793,HEPG2-05,HEPG2-05_2_F12_s1.jpeg,HEPG2-05_2_F12,2,249.0,F12
4794,HEPG2-05,HEPG2-05_2_F13_s1.jpeg,HEPG2-05_2_F13,2,518.0,F13
4795,HEPG2-05,HEPG2-05_2_F14_s1.jpeg,HEPG2-05_2_F14,2,993.0,F14
4796,HEPG2-05,HEPG2-05_2_F16_s1.jpeg,HEPG2-05_2_F16,2,69.0,F16
4797,HEPG2-05,HEPG2-05_2_F17_s1.jpeg,HEPG2-05_2_F17,2,12.0,F17
4798,HEPG2-05,HEPG2-05_2_F18_s1.jpeg,HEPG2-05_2_F18,2,758.0,F18
4799,HEPG2-05,HEPG2-05_2_F20_s1.jpeg,HEPG2-05_2_F20,2,370.0,F20
4800,HEPG2-05,HEPG2-05_2_F21_s1.jpeg,HEPG2-05_2_F21,2,367.0,F21
4801,HEPG2-05,HEPG2-05_2_F23_s1.jpeg,HEPG2-05_2_F23,2,419.0,F23
4802,HEPG2-05,HEPG2-05_2_G02_s1.jpeg,HEPG2-05_2_G02,2,325.0,G02
4803,HEPG2-05,HEPG2-05_2_G03_s1.jpeg,HEPG2-05_2_G03,2,675.0,G03
4804,HEPG2-05,HEPG2-05_2_G04_s1.jpeg,HEPG2-05_2_G04,2,403.0,G04
4805,HEPG2-05,HEPG2-05_2_G05_s1.jpeg,HEPG2-05_2_G05,2,785.0,G05
4806,HEPG2-05,HEPG2-05_2_G06_s1.jpeg,HEPG2-05_2_G06,2,814.0,G06
4807,HEPG2-05,HEPG2-05_2_G07_s1.jpeg,HEPG2-05_2_G07,2,631.0,G07
4808,HEPG2-05,HEPG2-05_2_G08_s1.jpeg,HEPG2-05_2_G08,2,498.0,G08
4809,HEPG2-05,HEPG2-05_2_G09_s1.jpeg,HEPG2-05_2_G09,2,1037.0,G09
4810,HEPG2-05,HEPG2-05_2_G10_s1.jpeg,HEPG2-05_2_G10,2,1073.0,G10
4811,HEPG2-05,HEPG2-05_2_G11_s1.jpeg,HEPG2-05_2_G11,2,231.0,G11
4812,HEPG2-05,HEPG2-05_2_G12_s1.jpeg,HEPG2-05_2_G12,2,862.0,G12
4813,HEPG2-05,HEPG2-05_2_G13_s1.jpeg,HEPG2-05_2_G13,2,824.0,G13
4814,HEPG2-05,HEPG2-05_2_G14_s1.jpeg,HEPG2-05_2_G14,2,106.0,G14
4815,HEPG2-05,HEPG2-05_2_G15_s1.jpeg,HEPG2-05_2_G15,2,924.0,G15
4816,HEPG2-05,HEPG2-05_2_G16_s1.jpeg,HEPG2-05_2_G16,2,1097.0,G16
4817,HEPG2-05,HEPG2-05_2_G17_s1.jpeg,HEPG2-05_2_G17,2,386.0,G17
4818,HEPG2-05,HEPG2-05_2_G18_s1.jpeg,HEPG2-05_2_G18,2,204.0,G18
4819,HEPG2-05,HEPG2-05_2_G19_s1.jpeg,HEPG2-05_2_G19,2,772.0,G19
4820,HEPG2-05,HEPG2-05_2_G20_s1.jpeg,HEPG2-05_2_G20,2,208.0,G20
4821,HEPG2-05,HEPG2-05_2_G21_s1.jpeg,HEPG2-05_2_G21,2,378.0,G21
4822,HEPG2-05,HEPG2-05_2_G22_s1.jpeg,HEPG2-05_2_G22,2,110.0,G22
4823,HEPG2-05,HEPG2-05_2_G23_s1.jpeg,HEPG2-05_2_G23,2,1048.0,G23
4824,HEPG2-05,HEPG2-05_2_H02_s1.jpeg,HEPG2-05_2_H02,2,1072.0,H02
4825,HEPG2-05,HEPG2-05_2_H04_s1.jpeg,HEPG2-05_2_H04,2,1103.0,H04
4826,HEPG2-05,HEPG2-05_2_H05_s1.jpeg,HEPG2-05_2_H05,2,316.0,H05
4827,HEPG2-05,HEPG2-05_2_H06_s1.jpeg,HEPG2-05_2_H06,2,71.0,H06
4828,HEPG2-05,HEPG2-05_2_H08_s1.jpeg,HEPG2-05_2_H08,2,458.0,H08
4829,HEPG2-05,HEPG2-05_2_H09_s1.jpeg,HEPG2-05_2_H09,2,441.0,H09
4830,HEPG2-05,HEPG2-05_2_H10_s1.jpeg,HEPG2-05_2_H10,2,925.0,H10
4831,HEPG2-05,HEPG2-05_2_H12_s1.jpeg,HEPG2-05_2_H12,2,899.0,H12
4832,HEPG2-05,HEPG2-05_2_H13_s1.jpeg,HEPG2-05_2_H13,2,573.0,H13
4833,HEPG2-05,HEPG2-05_2_H14_s1.jpeg,HEPG2-05_2_H14,2,474.0,H14
4834,HEPG2-05,HEPG2-05_2_H16_s1.jpeg,HEPG2-05_2_H16,2,1010.0,H16
4835,HEPG2-05,HEPG2-05_2_H17_s1.jpeg,HEPG2-05_2_H17,2,912.0,H17
4836,HEPG2-05,HEPG2-05_2_H18_s1.jpeg,HEPG2-05_2_H18,2,628.0,H18
4837,HEPG2-05,HEPG2-05_2_H20_s1.jpeg,HEPG2-05_2_H20,2,406.0,H20
4838,HEPG2-05,HEPG2-05_2_H21_s1.jpeg,HEPG2-05_2_H21,2,843.0,H21
4839,HEPG2-05,HEPG2-05_2_H23_s1.jpeg,HEPG2-05_2_H23,2,200.0,H23
4840,HEPG2-05,HEPG2-05_2_I02_s1.jpeg,HEPG2-05_2_I02,2,292.0,I02
4841,HEPG2-05,HEPG2-05_2_I03_s1.jpeg,HEPG2-05_2_I03,2,833.0,I03
4842,HEPG2-05,HEPG2-05_2_I04_s1.jpeg,HEPG2-05_2_I04,2,1054.0,I04
4843,HEPG2-05,HEPG2-05_2_I05_s1.jpeg,HEPG2-05_2_I05,2,575.0,I05
4844,HEPG2-05,HEPG2-05_2_I06_s1.jpeg,HEPG2-05_2_I06,2,418.0,I06
4845,HEPG2-05,HEPG2-05_2_I07_s1.jpeg,HEPG2-05_2_I07,2,688.0,I07
4846,HEPG2-05,HEPG2-05_2_I08_s1.jpeg,HEPG2-05_2_I08,2,594.0,I08
4847,HEPG2-05,HEPG2-05_2_I09_s1.jpeg,HEPG2-05_2_I09,2,161.0,I09
4848,HEPG2-05,HEPG2-05_2_I10_s1.jpeg,HEPG2-05_2_I10,2,771.0,I10
4849,HEPG2-05,HEPG2-05_2_I11_s1.jpeg,HEPG2-05_2_I11,2,953.0,I11
4850,HEPG2-05,HEPG2-05_2_I12_s1.jpeg,HEPG2-05_2_I12,2,1011.0,I12
4851,HEPG2-05,HEPG2-05_2_I13_s1.jpeg,HEPG2-05_2_I13,2,241.0,I13
4852,HEPG2-05,HEPG2-05_2_I14_s1.jpeg,HEPG2-05_2_I14,2,882.0,I14
4853,HEPG2-05,HEPG2-05_2_I15_s1.jpeg,HEPG2-05_2_I15,2,30.0,I15
4854,HEPG2-05,HEPG2-05_2_I16_s1.jpeg,HEPG2-05_2_I16,2,116.0,I16
4855,HEPG2-05,HEPG2-05_2_I17_s1.jpeg,HEPG2-05_2_I17,2,634.0,I17
4856,HEPG2-05,HEPG2-05_2_I18_s1.jpeg,HEPG2-05_2_I18,2,519.0,I18
4857,HEPG2-05,HEPG2-05_2_I19_s1.jpeg,HEPG2-05_2_I19,2,107.0,I19
4858,HEPG2-05,HEPG2-05_2_I20_s1.jpeg,HEPG2-05_2_I20,2,45.0,I20
4859,HEPG2-05,HEPG2-05_2_I21_s1.jpeg,HEPG2-05_2_I21,2,273.0,I21
4860,HEPG2-05,HEPG2-05_2_I22_s1.jpeg,HEPG2-05_2_I22,2,954.0,I22
4861,HEPG2-05,HEPG2-05_2_I23_s1.jpeg,HEPG2-05_2_I23,2,152.0,I23
4862,HEPG2-05,HEPG2-05_2_J02_s1.jpeg,HEPG2-05_2_J02,2,668.0,J02
4863,HEPG2-05,HEPG2-05_2_J04_s1.jpeg,HEPG2-05_2_J04,2,1022.0,J04
4864,HEPG2-05,HEPG2-05_2_J05_s1.jpeg,HEPG2-05_2_J05,2,37.0,J05
4865,HEPG2-05,HEPG2-05_2_J06_s1.jpeg,HEPG2-05_2_J06,2,906.0,J06
4866,HEPG2-05,HEPG2-05_2_J08_s1.jpeg,HEPG2-05_2_J08,2,610.0,J08
4867,HEPG2-05,HEPG2-05_2_J09_s1.jpeg,HEPG2-05_2_J09,2,663.0,J09
4868,HEPG2-05,HEPG2-05_2_J10_s1.jpeg,HEPG2-05_2_J10,2,323.0,J10
4869,HEPG2-05,HEPG2-05_2_J12_s1.jpeg,HEPG2-05_2_J12,2,645.0,J12
4870,HEPG2-05,HEPG2-05_2_J13_s1.jpeg,HEPG2-05_2_J13,2,619.0,J13
4871,HEPG2-05,HEPG2-05_2_J14_s1.jpeg,HEPG2-05_2_J14,2,741.0,J14
4872,HEPG2-05,HEPG2-05_2_J16_s1.jpeg,HEPG2-05_2_J16,2,1075.0,J16
4873,HEPG2-05,HEPG2-05_2_J17_s1.jpeg,HEPG2-05_2_J17,2,756.0,J17
4874,HEPG2-05,HEPG2-05_2_J18_s1.jpeg,HEPG2-05_2_J18,2,872.0,J18
4875,HEPG2-05,HEPG2-05_2_J20_s1.jpeg,HEPG2-05_2_J20,2,286.0,J20
4876,HEPG2-05,HEPG2-05_2_J21_s1.jpeg,HEPG2-05_2_J21,2,79.0,J21
4877,HEPG2-05,HEPG2-05_2_J23_s1.jpeg,HEPG2-05_2_J23,2,297.0,J23
4878,HEPG2-05,HEPG2-05_2_K02_s1.jpeg,HEPG2-05_2_K02,2,306.0,K02
4879,HEPG2-05,HEPG2-05_2_K03_s1.jpeg,HEPG2-05_2_K03,2,684.0,K03
4880,HEPG2-05,HEPG2-05_2_K04_s1.jpeg,HEPG2-05_2_K04,2,374.0,K04
4881,HEPG2-05,HEPG2-05_2_K05_s1.jpeg,HEPG2-05_2_K05,2,251.0,K05
4882,HEPG2-05,HEPG2-05_2_K06_s1.jpeg,HEPG2-05_2_K06,2,304.0,K06
4883,HEPG2-05,HEPG2-05_2_K07_s1.jpeg,HEPG2-05_2_K07,2,488.0,K07
4884,HEPG2-05,HEPG2-05_2_K08_s1.jpeg,HEPG2-05_2_K08,2,426.0,K08
4885,HEPG2-05,HEPG2-05_2_K09_s1.jpeg,HEPG2-05_2_K09,2,235.0,K09
4886,HEPG2-05,HEPG2-05_2_K10_s1.jpeg,HEPG2-05_2_K10,2,568.0,K10
4887,HEPG2-05,HEPG2-05_2_K11_s1.jpeg,HEPG2-05_2_K11,2,156.0,K11
4888,HEPG2-05,HEPG2-05_2_K12_s1.jpeg,HEPG2-05_2_K12,2,280.0,K12
4889,HEPG2-05,HEPG2-05_2_K13_s1.jpeg,HEPG2-05_2_K13,2,720.0,K13
4890,HEPG2-05,HEPG2-05_2_K14_s1.jpeg,HEPG2-05_2_K14,2,344.0,K14
4891,HEPG2-05,HEPG2-05_2_K15_s1.jpeg,HEPG2-05_2_K15,2,223.0,K15
4892,HEPG2-05,HEPG2-05_2_K16_s1.jpeg,HEPG2-05_2_K16,2,176.0,K16
4893,HEPG2-05,HEPG2-05_2_K17_s1.jpeg,HEPG2-05_2_K17,2,696.0,K17
4894,HEPG2-05,HEPG2-05_2_K18_s1.jpeg,HEPG2-05_2_K18,2,878.0,K18
4895,HEPG2-05,HEPG2-05_2_K19_s1.jpeg,HEPG2-05_2_K19,2,343.0,K19
4896,HEPG2-05,HEPG2-05_2_K20_s1.jpeg,HEPG2-05_2_K20,2,1001.0,K20
4897,HEPG2-05,HEPG2-05_2_K21_s1.jpeg,HEPG2-05_2_K21,2,528.0,K21
4898,HEPG2-05,HEPG2-05_2_K22_s1.jpeg,HEPG2-05_2_K22,2,140.0,K22
4899,HEPG2-05,HEPG2-05_2_K23_s1.jpeg,HEPG2-05_2_K23,2,328.0,K23
4900,HEPG2-05,HEPG2-05_2_L02_s1.jpeg,HEPG2-05_2_L02,2,574.0,L02
4901,HEPG2-05,HEPG2-05_2_L03_s1.jpeg,HEPG2-05_2_L03,2,850.0,L03
4902,HEPG2-05,HEPG2-05_2_L04_s1.jpeg,HEPG2-05_2_L04,2,9.0,L04
4903,HEPG2-05,HEPG2-05_2_L05_s1.jpeg,HEPG2-05_2_L05,2,1094.0,L05
4904,HEPG2-05,HEPG2-05_2_L06_s1.jpeg,HEPG2-05_2_L06,2,18.0,L06
4905,HEPG2-05,HEPG2-05_2_L07_s1.jpeg,HEPG2-05_2_L07,2,971.0,L07
4906,HEPG2-05,HEPG2-05_2_L08_s1.jpeg,HEPG2-05_2_L08,2,854.0,L08
4907,HEPG2-05,HEPG2-05_2_L09_s1.jpeg,HEPG2-05_2_L09,2,430.0,L09
4908,HEPG2-05,HEPG2-05_2_L10_s1.jpeg,HEPG2-05_2_L10,2,141.0,L10
4909,HEPG2-05,HEPG2-05_2_L11_s1.jpeg,HEPG2-05_2_L11,2,728.0,L11
4910,HEPG2-05,HEPG2-05_2_L12_s1.jpeg,HEPG2-05_2_L12,2,980.0,L12
4911,HEPG2-05,HEPG2-05_2_L13_s1.jpeg,HEPG2-05_2_L13,2,226.0,L13
4912,HEPG2-05,HEPG2-05_2_L14_s1.jpeg,HEPG2-05_2_L14,2,746.0,L14
4913,HEPG2-05,HEPG2-05_2_L15_s1.jpeg,HEPG2-05_2_L15,2,1107.0,L15
4914,HEPG2-05,HEPG2-05_2_L16_s1.jpeg,HEPG2-05_2_L16,2,82.0,L16
4915,HEPG2-05,HEPG2-05_2_L17_s1.jpeg,HEPG2-05_2_L17,2,354.0,L17
4916,HEPG2-05,HEPG2-05_2_L18_s1.jpeg,HEPG2-05_2_L18,2,356.0,L18
4917,HEPG2-05,HEPG2-05_2_L19_s1.jpeg,HEPG2-05_2_L19,2,187.0,L19
4918,HEPG2-05,HEPG2-05_2_L20_s1.jpeg,HEPG2-05_2_L20,2,935.0,L20
4919,HEPG2-05,HEPG2-05_2_L21_s1.jpeg,HEPG2-05_2_L21,2,964.0,L21
4920,HEPG2-05,HEPG2-05_2_L22_s1.jpeg,HEPG2-05_2_L22,2,97.0,L22
4921,HEPG2-05,HEPG2-05_2_L23_s1.jpeg,HEPG2-05_2_L23,2,15.0,L23
