,experiment,filename,id_code,plate,sirna,well
34745,U2OS-02,U2OS-02_2_J18_s1.jpeg,U2OS-02_2_J18,2,1019.0,J18
34746,U2OS-02,U2OS-02_2_J20_s1.jpeg,U2OS-02_2_J20,2,333.0,J20
34747,U2OS-02,U2OS-02_2_J21_s1.jpeg,U2OS-02_2_J21,2,216.0,J21
34748,U2OS-02,U2OS-02_2_J23_s1.jpeg,U2OS-02_2_J23,2,517.0,J23
34749,U2OS-02,U2OS-02_2_K02_s1.jpeg,U2OS-02_2_K02,2,849.0,K02
34750,U2OS-02,U2OS-02_2_K03_s1.jpeg,U2OS-02_2_K03,2,72.0,K03
34751,U2OS-02,U2OS-02_2_K04_s1.jpeg,U2OS-02_2_K04,2,521.0,K04
34752,U2OS-02,U2OS-02_2_K05_s1.jpeg,U2OS-02_2_K05,2,284.0,K05
34753,U2OS-02,U2OS-02_2_K06_s1.jpeg,U2OS-02_2_K06,2,25.0,K06
34754,U2OS-02,U2OS-02_2_K07_s1.jpeg,U2OS-02_2_K07,2,640.0,K07
34755,U2OS-02,U2OS-02_2_K08_s1.jpeg,U2OS-02_2_K08,2,917.0,K08
34756,U2OS-02,U2OS-02_2_K09_s1.jpeg,U2OS-02_2_K09,2,851.0,K09
34757,U2OS-02,U2OS-02_2_K10_s1.jpeg,U2OS-02_2_K10,2,952.0,K10
34758,U2OS-02,U2OS-02_2_K11_s1.jpeg,U2OS-02_2_K11,2,409.0,K11
34759,U2OS-02,U2OS-02_2_K12_s1.jpeg,U2OS-02_2_K12,2,558.0,K12
34760,U2OS-02,U2OS-02_2_K13_s1.jpeg,U2OS-02_2_K13,2,330.0,K13
34761,U2OS-02,U2OS-02_2_K14_s1.jpeg,U2OS-02_2_K14,2,837.0,K14
34762,U2OS-02,U2OS-02_2_K15_s1.jpeg,U2OS-02_2_K15,2,315.0,K15
34763,U2OS-02,U2OS-02_2_K16_s1.jpeg,U2OS-02_2_K16,2,991.0,K16
34764,U2OS-02,U2OS-02_2_K17_s1.jpeg,U2OS-02_2_K17,2,1064.0,K17
34765,U2OS-02,U2OS-02_2_K18_s1.jpeg,U2OS-02_2_K18,2,1047.0,K18
34766,U2OS-02,U2OS-02_2_K19_s1.jpeg,U2OS-02_2_K19,2,131.0,K19
34767,U2OS-02,U2OS-02_2_K20_s1.jpeg,U2OS-02_2_K20,2,790.0,K20
34768,U2OS-02,U2OS-02_2_K21_s1.jpeg,U2OS-02_2_K21,2,1040.0,K21
34769,U2OS-02,U2OS-02_2_K22_s1.jpeg,U2OS-02_2_K22,2,876.0,K22
34770,U2OS-02,U2OS-02_2_K23_s1.jpeg,U2OS-02_2_K23,2,887.0,K23
34771,U2OS-02,U2OS-02_2_L02_s1.jpeg,U2OS-02_2_L02,2,189.0,L02
34772,U2OS-02,U2OS-02_2_L03_s1.jpeg,U2OS-02_2_L03,2,169.0,L03
34773,U2OS-02,U2OS-02_2_L04_s1.jpeg,U2OS-02_2_L04,2,351.0,L04
34774,U2OS-02,U2OS-02_2_L05_s1.jpeg,U2OS-02_2_L05,2,425.0,L05
34775,U2OS-02,U2OS-02_2_L06_s1.jpeg,U2OS-02_2_L06,2,569.0,L06
34776,U2OS-02,U2OS-02_2_L07_s1.jpeg,U2OS-02_2_L07,2,92.0,L07
34777,U2OS-02,U2OS-02_2_L08_s1.jpeg,U2OS-02_2_L08,2,956.0,L08
34778,U2OS-02,U2OS-02_2_L09_s1.jpeg,U2OS-02_2_L09,2,83.0,L09
34779,U2OS-02,U2OS-02_2_L10_s1.jpeg,U2OS-02_2_L10,2,639.0,L10
34780,U2OS-02,U2OS-02_2_L11_s1.jpeg,U2OS-02_2_L11,2,898.0,L11
34781,U2OS-02,U2OS-02_2_L12_s1.jpeg,U2OS-02_2_L12,2,75.0,L12
34782,U2OS-02,U2OS-02_2_L13_s1.jpeg,U2OS-02_2_L13,2,329.0,L13
34783,U2OS-02,U2OS-02_2_L14_s1.jpeg,U2OS-02_2_L14,2,918.0,L14
34784,U2OS-02,U2OS-02_2_L15_s1.jpeg,U2OS-02_2_L15,2,1016.0,L15
34785,U2OS-02,U2OS-02_2_L16_s1.jpeg,U2OS-02_2_L16,2,1003.0,L16
34786,U2OS-02,U2OS-02_2_L17_s1.jpeg,U2OS-02_2_L17,2,462.0,L17
34787,U2OS-02,U2OS-02_2_L18_s1.jpeg,U2OS-02_2_L18,2,467.0,L18
34788,U2OS-02,U2OS-02_2_L19_s1.jpeg,U2OS-02_2_L19,2,723.0,L19
34789,U2OS-02,U2OS-02_2_L20_s1.jpeg,U2OS-02_2_L20,2,927.0,L20
34790,U2OS-02,U2OS-02_2_L21_s1.jpeg,U2OS-02_2_L21,2,7.0,L21
34791,U2OS-02,U2OS-02_2_L22_s1.jpeg,U2OS-02_2_L22,2,376.0,L22
34792,U2OS-02,U2OS-02_2_L23_s1.jpeg,U2OS-02_2_L23,2,381.0,L23
34793,U2OS-02,U2OS-02_2_M02_s1.jpeg,U2OS-02_2_M02,2,706.0,M02
34794,U2OS-02,U2OS-02_2_M04_s1.jpeg,U2OS-02_2_M04,2,2.0,M04
34795,U2OS-02,U2OS-02_2_M05_s1.jpeg,U2OS-02_2_M05,2,788.0,M05
34796,U2OS-02,U2OS-02_2_M06_s1.jpeg,U2OS-02_2_M06,2,492.0,M06
34797,U2OS-02,U2OS-02_2_M08_s1.jpeg,U2OS-02_2_M08,2,579.0,M08
34798,U2OS-02,U2OS-02_2_M09_s1.jpeg,U2OS-02_2_M09,2,475.0,M09
34799,U2OS-02,U2OS-02_2_M10_s1.jpeg,U2OS-02_2_M10,2,571.0,M10
34800,U2OS-02,U2OS-02_2_M12_s1.jpeg,U2OS-02_2_M12,2,1078.0,M12
34801,U2OS-02,U2OS-02_2_M13_s1.jpeg,U2OS-02_2_M13,2,781.0,M13
34802,U2OS-02,U2OS-02_2_M14_s1.jpeg,U2OS-02_2_M14,2,47.0,M14
34803,U2OS-02,U2OS-02_2_M16_s1.jpeg,U2OS-02_2_M16,2,776.0,M16
34804,U2OS-02,U2OS-02_2_M17_s1.jpeg,U2OS-02_2_M17,2,753.0,M17
34805,U2OS-02,U2OS-02_2_M18_s1.jpeg,U2OS-02_2_M18,2,957.0,M18
34806,U2OS-02,U2OS-02_2_M20_s1.jpeg,U2OS-02_2_M20,2,1046.0,M20
34807,U2OS-02,U2OS-02_2_M21_s1.jpeg,U2OS-02_2_M21,2,1030.0,M21
34808,U2OS-02,U2OS-02_2_M23_s1.jpeg,U2OS-02_2_M23,2,766.0,M23
34809,U2OS-02,U2OS-02_2_N02_s1.jpeg,U2OS-02_2_N02,2,1024.0,N02
34810,U2OS-02,U2OS-02_2_N03_s1.jpeg,U2OS-02_2_N03,2,852.0,N03
34811,U2OS-02,U2OS-02_2_N04_s1.jpeg,U2OS-02_2_N04,2,196.0,N04
34812,U2OS-02,U2OS-02_2_N05_s1.jpeg,U2OS-02_2_N05,2,336.0,N05
34813,U2OS-02,U2OS-02_2_N06_s1.jpeg,U2OS-02_2_N06,2,827.0,N06
34814,U2OS-02,U2OS-02_2_N07_s1.jpeg,U2OS-02_2_N07,2,408.0,N07
34815,U2OS-02,U2OS-02_2_N08_s1.jpeg,U2OS-02_2_N08,2,218.0,N08
34816,U2OS-02,U2OS-02_2_N09_s1.jpeg,U2OS-02_2_N09,2,206.0,N09
34817,U2OS-02,U2OS-02_2_N10_s1.jpeg,U2OS-02_2_N10,2,946.0,N10
34818,U2OS-02,U2OS-02_2_N11_s1.jpeg,U2OS-02_2_N11,2,245.0,N11
34819,U2OS-02,U2OS-02_2_N12_s1.jpeg,U2OS-02_2_N12,2,1002.0,N12
34820,U2OS-02,U2OS-02_2_N13_s1.jpeg,U2OS-02_2_N13,2,262.0,N13
34821,U2OS-02,U2OS-02_2_N14_s1.jpeg,U2OS-02_2_N14,2,447.0,N14
34822,U2OS-02,U2OS-02_2_N15_s1.jpeg,U2OS-02_2_N15,2,642.0,N15
34823,U2OS-02,U2OS-02_2_N16_s1.jpeg,U2OS-02_2_N16,2,466.0,N16
34824,U2OS-02,U2OS-02_2_N17_s1.jpeg,U2OS-02_2_N17,2,407.0,N17
34825,U2OS-02,U2OS-02_2_N18_s1.jpeg,U2OS-02_2_N18,2,1077.0,N18
34826,U2OS-02,U2OS-02_2_N19_s1.jpeg,U2OS-02_2_N19,2,428.0,N19
34827,U2OS-02,U2OS-02_2_N20_s1.jpeg,U2OS-02_2_N20,2,421.0,N20
34828,U2OS-02,U2OS-02_2_N21_s1.jpeg,U2OS-02_2_N21,2,726.0,N21
34829,U2OS-02,U2OS-02_2_N22_s1.jpeg,U2OS-02_2_N22,2,813.0,N22
34830,U2OS-02,U2OS-02_2_N23_s1.jpeg,U2OS-02_2_N23,2,896.0,N23
34831,U2OS-02,U2OS-02_2_O02_s1.jpeg,U2OS-02_2_O02,2,349.0,O02
34832,U2OS-02,U2OS-02_2_O03_s1.jpeg,U2OS-02_2_O03,2,452.0,O03
34833,U2OS-02,U2OS-02_2_O04_s1.jpeg,U2OS-02_2_O04,2,535.0,O04
34834,U2OS-02,U2OS-02_2_O05_s1.jpeg,U2OS-02_2_O05,2,856.0,O05
34835,U2OS-02,U2OS-02_2_O06_s1.jpeg,U2OS-02_2_O06,2,1063.0,O06
34836,U2OS-02,U2OS-02_2_O07_s1.jpeg,U2OS-02_2_O07,2,724.0,O07
34837,U2OS-02,U2OS-02_2_O08_s1.jpeg,U2OS-02_2_O08,2,787.0,O08
34838,U2OS-02,U2OS-02_2_O09_s1.jpeg,U2OS-02_2_O09,2,149.0,O09
34839,U2OS-02,U2OS-02_2_O10_s1.jpeg,U2OS-02_2_O10,2,789.0,O10
34840,U2OS-02,U2OS-02_2_O11_s1.jpeg,U2OS-02_2_O11,2,461.0,O11
34841,U2OS-02,U2OS-02_2_O12_s1.jpeg,U2OS-02_2_O12,2,669.0,O12
34842,U2OS-02,U2OS-02_2_O13_s1.jpeg,U2OS-02_2_O13,2,43.0,O13
34843,U2OS-02,U2OS-02_2_O14_s1.jpeg,U2OS-02_2_O14,2,923.0,O14
34844,U2OS-02,U2OS-02_2_O15_s1.jpeg,U2OS-02_2_O15,2,299.0,O15
34845,U2OS-02,U2OS-02_2_O16_s1.jpeg,U2OS-02_2_O16,2,118.0,O16
34846,U2OS-02,U2OS-02_2_O17_s1.jpeg,U2OS-02_2_O17,2,423.0,O17
34847,U2OS-02,U2OS-02_2_O18_s1.jpeg,U2OS-02_2_O18,2,650.0,O18
34848,U2OS-02,U2OS-02_2_O19_s1.jpeg,U2OS-02_2_O19,2,975.0,O19
34849,U2OS-02,U2OS-02_2_O20_s1.jpeg,U2OS-02_2_O20,2,66.0,O20
34850,U2OS-02,U2OS-02_2_O21_s1.jpeg,U2OS-02_2_O21,2,536.0,O21
34851,U2OS-02,U2OS-02_2_O22_s1.jpeg,U2OS-02_2_O22,2,965.0,O22
34852,U2OS-02,U2OS-02_2_O23_s1.jpeg,U2OS-02_2_O23,2,1058.0,O23
34853,U2OS-02,U2OS-02_3_B03_s1.jpeg,U2OS-02_3_B03,3,438.0,B03
34854,U2OS-02,U2OS-02_3_B04_s1.jpeg,U2OS-02_3_B04,3,363.0,B04
34855,U2OS-02,U2OS-02_3_B05_s1.jpeg,U2OS-02_3_B05,3,387.0,B05
34856,U2OS-02,U2OS-02_3_B06_s1.jpeg,U2OS-02_3_B06,3,1007.0,B06
34857,U2OS-02,U2OS-02_3_B07_s1.jpeg,U2OS-02_3_B07,3,307.0,B07
34858,U2OS-02,U2OS-02_3_B08_s1.jpeg,U2OS-02_3_B08,3,769.0,B08
34859,U2OS-02,U2OS-02_3_B09_s1.jpeg,U2OS-02_3_B09,3,646.0,B09
34860,U2OS-02,U2OS-02_3_B10_s1.jpeg,U2OS-02_3_B10,3,545.0,B10
34861,U2OS-02,U2OS-02_3_B11_s1.jpeg,U2OS-02_3_B11,3,1051.0,B11
34862,U2OS-02,U2OS-02_3_B12_s1.jpeg,U2OS-02_3_B12,3,1034.0,B12
34863,U2OS-02,U2OS-02_3_B13_s1.jpeg,U2OS-02_3_B13,3,616.0,B13
34864,U2OS-02,U2OS-02_3_B14_s1.jpeg,U2OS-02_3_B14,3,970.0,B14
34865,U2OS-02,U2OS-02_3_B15_s1.jpeg,U2OS-02_3_B15,3,435.0,B15
34866,U2OS-02,U2OS-02_3_B16_s1.jpeg,U2OS-02_3_B16,3,595.0,B16
34867,U2OS-02,U2OS-02_3_B17_s1.jpeg,U2OS-02_3_B17,3,933.0,B17
34868,U2OS-02,U2OS-02_3_B18_s1.jpeg,U2OS-02_3_B18,3,546.0,B18
34869,U2OS-02,U2OS-02_3_B19_s1.jpeg,U2OS-02_3_B19,3,53.0,B19
34870,U2OS-02,U2OS-02_3_B20_s1.jpeg,U2OS-02_3_B20,3,183.0,B20
34871,U2OS-02,U2OS-02_3_B21_s1.jpeg,U2OS-02_3_B21,3,96.0,B21
34872,U2OS-02,U2OS-02_3_B22_s1.jpeg,U2OS-02_3_B22,3,858.0,B22
34873,U2OS-02,U2OS-02_3_B23_s1.jpeg,U2OS-02_3_B23,3,1071.0,B23
34874,U2OS-02,U2OS-02_3_C02_s1.jpeg,U2OS-02_3_C02,3,643.0,C02
34875,U2OS-02,U2OS-02_3_C04_s1.jpeg,U2OS-02_3_C04,3,490.0,C04
34876,U2OS-02,U2OS-02_3_C05_s1.jpeg,U2OS-02_3_C05,3,955.0,C05
34877,U2OS-02,U2OS-02_3_C06_s1.jpeg,U2OS-02_3_C06,3,947.0,C06
34878,U2OS-02,U2OS-02_3_C08_s1.jpeg,U2OS-02_3_C08,3,244.0,C08
34879,U2OS-02,U2OS-02_3_C09_s1.jpeg,U2OS-02_3_C09,3,380.0,C09
34880,U2OS-02,U2OS-02_3_C10_s1.jpeg,U2OS-02_3_C10,3,314.0,C10
34881,U2OS-02,U2OS-02_3_C12_s1.jpeg,U2OS-02_3_C12,3,1086.0,C12
34882,U2OS-02,U2OS-02_3_C13_s1.jpeg,U2OS-02_3_C13,3,1014.0,C13
34883,U2OS-02,U2OS-02_3_C14_s1.jpeg,U2OS-02_3_C14,3,123.0,C14
34884,U2OS-02,U2OS-02_3_C16_s1.jpeg,U2OS-02_3_C16,3,487.0,C16
34885,U2OS-02,U2OS-02_3_C17_s1.jpeg,U2OS-02_3_C17,3,679.0,C17
34886,U2OS-02,U2OS-02_3_C18_s1.jpeg,U2OS-02_3_C18,3,215.0,C18
34887,U2OS-02,U2OS-02_3_C20_s1.jpeg,U2OS-02_3_C20,3,908.0,C20
34888,U2OS-02,U2OS-02_3_C21_s1.jpeg,U2OS-02_3_C21,3,649.0,C21
34889,U2OS-02,U2OS-02_3_C23_s1.jpeg,U2OS-02_3_C23,3,860.0,C23
34890,U2OS-02,U2OS-02_3_D02_s1.jpeg,U2OS-02_3_D02,3,809.0,D02
34891,U2OS-02,U2OS-02_3_D03_s1.jpeg,U2OS-02_3_D03,3,922.0,D03
34892,U2OS-02,U2OS-02_3_D04_s1.jpeg,U2OS-02_3_D04,3,864.0,D04
34893,U2OS-02,U2OS-02_3_D05_s1.jpeg,U2OS-02_3_D05,3,51.0,D05
34894,U2OS-02,U2OS-02_3_D06_s1.jpeg,U2OS-02_3_D06,3,289.0,D06
34895,U2OS-02,U2OS-02_3_D07_s1.jpeg,U2OS-02_3_D07,3,191.0,D07
34896,U2OS-02,U2OS-02_3_D08_s1.jpeg,U2OS-02_3_D08,3,674.0,D08
34897,U2OS-02,U2OS-02_3_D09_s1.jpeg,U2OS-02_3_D09,3,895.0,D09
34898,U2OS-02,U2OS-02_3_D10_s1.jpeg,U2OS-02_3_D10,3,114.0,D10
34899,U2OS-02,U2OS-02_3_D11_s1.jpeg,U2OS-02_3_D11,3,819.0,D11
34900,U2OS-02,U2OS-02_3_D12_s1.jpeg,U2OS-02_3_D12,3,185.0,D12
34901,U2OS-02,U2OS-02_3_D13_s1.jpeg,U2OS-02_3_D13,3,4.0,D13
34902,U2OS-02,U2OS-02_3_D14_s1.jpeg,U2OS-02_3_D14,3,259.0,D14
34903,U2OS-02,U2OS-02_3_D15_s1.jpeg,U2OS-02_3_D15,3,749.0,D15
34904,U2OS-02,U2OS-02_3_D16_s1.jpeg,U2OS-02_3_D16,3,861.0,D16
34905,U2OS-02,U2OS-02_3_D17_s1.jpeg,U2OS-02_3_D17,3,515.0,D17
34906,U2OS-02,U2OS-02_3_D18_s1.jpeg,U2OS-02_3_D18,3,1091.0,D18
34907,U2OS-02,U2OS-02_3_D19_s1.jpeg,U2OS-02_3_D19,3,120.0,D19
34908,U2OS-02,U2OS-02_3_D20_s1.jpeg,U2OS-02_3_D20,3,520.0,D20
34909,U2OS-02,U2OS-02_3_D21_s1.jpeg,U2OS-02_3_D21,3,943.0,D21
34910,U2OS-02,U2OS-02_3_D22_s1.jpeg,U2OS-02_3_D22,3,422.0,D22
34911,U2OS-02,U2OS-02_3_D23_s1.jpeg,U2OS-02_3_D23,3,369.0,D23
34912,U2OS-02,U2OS-02_3_E02_s1.jpeg,U2OS-02_3_E02,3,633.0,E02
34913,U2OS-02,U2OS-02_3_E03_s1.jpeg,U2OS-02_3_E03,3,255.0,E03
34914,U2OS-02,U2OS-02_3_E04_s1.jpeg,U2OS-02_3_E04,3,279.0,E04
34915,U2OS-02,U2OS-02_3_E05_s1.jpeg,U2OS-02_3_E05,3,501.0,E05
34916,U2OS-02,U2OS-02_3_E06_s1.jpeg,U2OS-02_3_E06,3,84.0,E06
34917,U2OS-02,U2OS-02_3_E07_s1.jpeg,U2OS-02_3_E07,3,963.0,E07
34918,U2OS-02,U2OS-02_3_E08_s1.jpeg,U2OS-02_3_E08,3,677.0,E08
34919,U2OS-02,U2OS-02_3_E09_s1.jpeg,U2OS-02_3_E09,3,632.0,E09
34920,U2OS-02,U2OS-02_3_E10_s1.jpeg,U2OS-02_3_E10,3,774.0,E10
34921,U2OS-02,U2OS-02_3_E11_s1.jpeg,U2OS-02_3_E11,3,267.0,E11
34922,U2OS-02,U2OS-02_3_E12_s1.jpeg,U2OS-02_3_E12,3,990.0,E12
34923,U2OS-02,U2OS-02_3_E13_s1.jpeg,U2OS-02_3_E13,3,337.0,E13
34924,U2OS-02,U2OS-02_3_E14_s1.jpeg,U2OS-02_3_E14,3,173.0,E14
34925,U2OS-02,U2OS-02_3_E15_s1.jpeg,U2OS-02_3_E15,3,410.0,E15
34926,U2OS-02,U2OS-02_3_E16_s1.jpeg,U2OS-02_3_E16,3,465.0,E16
34927,U2OS-02,U2OS-02_3_E17_s1.jpeg,U2OS-02_3_E17,3,525.0,E17
34928,U2OS-02,U2OS-02_3_E18_s1.jpeg,U2OS-02_3_E18,3,197.0,E18
34929,U2OS-02,U2OS-02_3_E19_s1.jpeg,U2OS-02_3_E19,3,167.0,E19
34930,U2OS-02,U2OS-02_3_E20_s1.jpeg,U2OS-02_3_E20,3,1018.0,E20
34931,U2OS-02,U2OS-02_3_E21_s1.jpeg,U2OS-02_3_E21,3,999.0,E21
34932,U2OS-02,U2OS-02_3_E22_s1.jpeg,U2OS-02_3_E22,3,1053.0,E22
34933,U2OS-02,U2OS-02_3_E23_s1.jpeg,U2OS-02_3_E23,3,39.0,E23
34934,U2OS-02,U2OS-02_3_F02_s1.jpeg,U2OS-02_3_F02,3,180.0,F02
34935,U2OS-02,U2OS-02_3_F04_s1.jpeg,U2OS-02_3_F04,3,1079.0,F04
34936,U2OS-02,U2OS-02_3_F05_s1.jpeg,U2OS-02_3_F05,3,121.0,F05
34937,U2OS-02,U2OS-02_3_F06_s1.jpeg,U2OS-02_3_F06,3,1068.0,F06
34938,U2OS-02,U2OS-02_3_F08_s1.jpeg,U2OS-02_3_F08,3,1029.0,F08
34939,U2OS-02,U2OS-02_3_F09_s1.jpeg,U2OS-02_3_F09,3,271.0,F09
34940,U2OS-02,U2OS-02_3_F10_s1.jpeg,U2OS-02_3_F10,3,86.0,F10
34941,U2OS-02,U2OS-02_3_F12_s1.jpeg,U2OS-02_3_F12,3,1105.0,F12
34942,U2OS-02,U2OS-02_3_F13_s1.jpeg,U2OS-02_3_F13,3,625.0,F13
34943,U2OS-02,U2OS-02_3_F14_s1.jpeg,U2OS-02_3_F14,3,690.0,F14
34944,U2OS-02,U2OS-02_3_F16_s1.jpeg,U2OS-02_3_F16,3,644.0,F16
34945,U2OS-02,U2OS-02_3_F17_s1.jpeg,U2OS-02_3_F17,3,32.0,F17
34946,U2OS-02,U2OS-02_3_F18_s1.jpeg,U2OS-02_3_F18,3,652.0,F18
34947,U2OS-02,U2OS-02_3_F20_s1.jpeg,U2OS-02_3_F20,3,214.0,F20
34948,U2OS-02,U2OS-02_3_F21_s1.jpeg,U2OS-02_3_F21,3,940.0,F21
34949,U2OS-02,U2OS-02_3_F23_s1.jpeg,U2OS-02_3_F23,3,246.0,F23
34950,U2OS-02,U2OS-02_3_G02_s1.jpeg,U2OS-02_3_G02,3,548.0,G02
34951,U2OS-02,U2OS-02_3_G03_s1.jpeg,U2OS-02_3_G03,3,713.0,G03
34952,U2OS-02,U2OS-02_3_G04_s1.jpeg,U2OS-02_3_G04,3,127.0,G04
34953,U2OS-02,U2OS-02_3_G05_s1.jpeg,U2OS-02_3_G05,3,76.0,G05
34954,U2OS-02,U2OS-02_3_G06_s1.jpeg,U2OS-02_3_G06,3,250.0,G06
34955,U2OS-02,U2OS-02_3_G07_s1.jpeg,U2OS-02_3_G07,3,29.0,G07
34956,U2OS-02,U2OS-02_3_G08_s1.jpeg,U2OS-02_3_G08,3,1000.0,G08
34957,U2OS-02,U2OS-02_3_G09_s1.jpeg,U2OS-02_3_G09,3,648.0,G09
34958,U2OS-02,U2OS-02_3_G10_s1.jpeg,U2OS-02_3_G10,3,664.0,G10
34959,U2OS-02,U2OS-02_3_G11_s1.jpeg,U2OS-02_3_G11,3,38.0,G11
34960,U2OS-02,U2OS-02_3_G12_s1.jpeg,U2OS-02_3_G12,3,637.0,G12
34961,U2OS-02,U2OS-02_3_G13_s1.jpeg,U2OS-02_3_G13,3,848.0,G13
34962,U2OS-02,U2OS-02_3_G14_s1.jpeg,U2OS-02_3_G14,3,777.0,G14
34963,U2OS-02,U2OS-02_3_G15_s1.jpeg,U2OS-02_3_G15,3,718.0,G15
34964,U2OS-02,U2OS-02_3_G16_s1.jpeg,U2OS-02_3_G16,3,1074.0,G16
34965,U2OS-02,U2OS-02_3_G17_s1.jpeg,U2OS-02_3_G17,3,347.0,G17
34966,U2OS-02,U2OS-02_3_G18_s1.jpeg,U2OS-02_3_G18,3,583.0,G18
34967,U2OS-02,U2OS-02_3_G19_s1.jpeg,U2OS-02_3_G19,3,666.0,G19
34968,U2OS-02,U2OS-02_3_G20_s1.jpeg,U2OS-02_3_G20,3,99.0,G20
34969,U2OS-02,U2OS-02_3_G21_s1.jpeg,U2OS-02_3_G21,3,916.0,G21
34970,U2OS-02,U2OS-02_3_G22_s1.jpeg,U2OS-02_3_G22,3,919.0,G22
34971,U2OS-02,U2OS-02_3_G23_s1.jpeg,U2OS-02_3_G23,3,886.0,G23
34972,U2OS-02,U2OS-02_3_H02_s1.jpeg,U2OS-02_3_H02,3,142.0,H02
34973,U2OS-02,U2OS-02_3_H04_s1.jpeg,U2OS-02_3_H04,3,820.0,H04
34974,U2OS-02,U2OS-02_3_H05_s1.jpeg,U2OS-02_3_H05,3,485.0,H05
34975,U2OS-02,U2OS-02_3_H06_s1.jpeg,U2OS-02_3_H06,3,800.0,H06
34976,U2OS-02,U2OS-02_3_H08_s1.jpeg,U2OS-02_3_H08,3,446.0,H08
34977,U2OS-02,U2OS-02_3_H09_s1.jpeg,U2OS-02_3_H09,3,186.0,H09
34978,U2OS-02,U2OS-02_3_H10_s1.jpeg,U2OS-02_3_H10,3,768.0,H10
34979,U2OS-02,U2OS-02_3_H12_s1.jpeg,U2OS-02_3_H12,3,248.0,H12
34980,U2OS-02,U2OS-02_3_H13_s1.jpeg,U2OS-02_3_H13,3,463.0,H13
34981,U2OS-02,U2OS-02_3_H14_s1.jpeg,U2OS-02_3_H14,3,98.0,H14
34982,U2OS-02,U2OS-02_3_H16_s1.jpeg,U2OS-02_3_H16,3,512.0,H16
34983,U2OS-02,U2OS-02_3_H17_s1.jpeg,U2OS-02_3_H17,3,614.0,H17
34984,U2OS-02,U2OS-02_3_H18_s1.jpeg,U2OS-02_3_H18,3,665.0,H18
34985,U2OS-02,U2OS-02_3_H20_s1.jpeg,U2OS-02_3_H20,3,942.0,H20
34986,U2OS-02,U2OS-02_3_H21_s1.jpeg,U2OS-02_3_H21,3,1012.0,H21
34987,U2OS-02,U2OS-02_3_H23_s1.jpeg,U2OS-02_3_H23,3,755.0,H23
34988,U2OS-02,U2OS-02_3_I02_s1.jpeg,U2OS-02_3_I02,3,815.0,I02
34989,U2OS-02,U2OS-02_3_I03_s1.jpeg,U2OS-02_3_I03,3,807.0,I03
34990,U2OS-02,U2OS-02_3_I04_s1.jpeg,U2OS-02_3_I04,3,322.0,I04
34991,U2OS-02,U2OS-02_3_I05_s1.jpeg,U2OS-02_3_I05,3,148.0,I05
34992,U2OS-02,U2OS-02_3_I06_s1.jpeg,U2OS-02_3_I06,3,1057.0,I06
34993,U2OS-02,U2OS-02_3_I07_s1.jpeg,U2OS-02_3_I07,3,842.0,I07
34994,U2OS-02,U2OS-02_3_I08_s1.jpeg,U2OS-02_3_I08,3,115.0,I08
34995,U2OS-02,U2OS-02_3_I09_s1.jpeg,U2OS-02_3_I09,3,658.0,I09
34996,U2OS-02,U2OS-02_3_I10_s1.jpeg,U2OS-02_3_I10,3,516.0,I10
34997,U2OS-02,U2OS-02_3_I11_s1.jpeg,U2OS-02_3_I11,3,382.0,I11
34998,U2OS-02,U2OS-02_3_I12_s1.jpeg,U2OS-02_3_I12,3,443.0,I12
34999,U2OS-02,U2OS-02_3_I13_s1.jpeg,U2OS-02_3_I13,3,818.0,I13
35000,U2OS-02,U2OS-02_3_I14_s1.jpeg,U2OS-02_3_I14,3,1085.0,I14
35001,U2OS-02,U2OS-02_3_I15_s1.jpeg,U2OS-02_3_I15,3,671.0,I15
35002,U2OS-02,U2OS-02_3_I16_s1.jpeg,U2OS-02_3_I16,3,719.0,I16
35003,U2OS-02,U2OS-02_3_I17_s1.jpeg,U2OS-02_3_I17,3,319.0,I17
35004,U2OS-02,U2OS-02_3_I18_s1.jpeg,U2OS-02_3_I18,3,368.0,I18
35005,U2OS-02,U2OS-02_3_I19_s1.jpeg,U2OS-02_3_I19,3,145.0,I19
35006,U2OS-02,U2OS-02_3_I20_s1.jpeg,U2OS-02_3_I20,3,629.0,I20
35007,U2OS-02,U2OS-02_3_I21_s1.jpeg,U2OS-02_3_I21,3,484.0,I21
35008,U2OS-02,U2OS-02_3_I22_s1.jpeg,U2OS-02_3_I22,3,763.0,I22
35009,U2OS-02,U2OS-02_3_I23_s1.jpeg,U2OS-02_3_I23,3,564.0,I23
35010,U2OS-02,U2OS-02_3_J02_s1.jpeg,U2OS-02_3_J02,3,829.0,J02
35011,U2OS-02,U2OS-02_3_J04_s1.jpeg,U2OS-02_3_J04,3,782.0,J04
35012,U2OS-02,U2OS-02_3_J05_s1.jpeg,U2OS-02_3_J05,3,291.0,J05
35013,U2OS-02,U2OS-02_3_J06_s1.jpeg,U2OS-02_3_J06,3,821.0,J06
35014,U2OS-02,U2OS-02_3_J08_s1.jpeg,U2OS-02_3_J08,3,863.0,J08
35015,U2OS-02,U2OS-02_3_J09_s1.jpeg,U2OS-02_3_J09,3,491.0,J09
35016,U2OS-02,U2OS-02_3_J10_s1.jpeg,U2OS-02_3_J10,3,686.0,J10
35017,U2OS-02,U2OS-02_3_J12_s1.jpeg,U2OS-02_3_J12,3,362.0,J12
